index,scenario,location,fossil_depletion,human_toxicity,land_occupation,marine_toxicity,metal_depletion,climate_change,tech_type
597,149,PRT_2,6706470936.989538,88555086063.11295,2150979581.3509746,12752915489.496544,67689921448.30136,20109678033.18435,battery
598,149,PRT_1,1250129810.064023,1052013583.8576192,521399851.88009584,36504850.689691104,45903576.92025133,4143257699.556652,pumped_hydro
599,149,PRT_2,198860362.14532828,167345663.29317185,82939997.53680484,5806891.228232797,7301963.249448164,659075337.5867898,pumped_hydro
600,150,PRT_1,8146991648.62831,107576332377.81493,2613000615.417972,15492186123.63504,82229421392.70134,24429149180.28409,battery
601,150,PRT_2,9590155295.310163,126632477127.5356,3075869323.226633,18236482519.84204,96795597075.67386,28756545296.16076,battery
602,150,PRT_1,1181497959.9788182,994258270.7743982,492775115.32825714,34500742.460490994,43383480.69968041,3915793768.202372,pumped_hydro
603,150,PRT_2,221129515.704323,186085678.81513903,92227939.69583575,6457169.398637576,8119665.375351274,732881146.5540915,pumped_hydro
604,151,PRT_1,2344304.211593769,30955186.88835081,751893.2891815137,4457890.561670947,23661590.339335248,7029509.760039433,battery
605,151,PRT_2,2594988.935114512,34265334.278037734,832295.8923860808,4934588.533466364,26191807.707432177,7781200.049195133,battery
606,151,PRT_1,1406793287.1705284,1183849577.754901,586740517.3859999,41079557.08758742,51656110.70838984,4662481505.384946,pumped_hydro
607,151,PRT_2,234565854.7767128,197392673.58294404,97831921.89492914,6849521.894918368,8613034.959190283,777412694.2920672,pumped_hydro
608,152,PRT_1,2194312.6676929896,28974634.94028928,703786.2070309855,4172669.0940052127,22147691.909006584,6579752.848560311,battery
609,152,PRT_2,2425221.7771180226,32023656.73580749,777846.1387279591,4611762.081348303,24478309.55061437,7272145.000721215,battery
610,152,PRT_1,1406799361.06917,1183854689.0832026,586743050.6668054,41079734.450579055,51656333.73616766,4662501635.876286,pumped_hydro
611,152,PRT_2,234568177.977096,197394628.61060712,97832890.8473739,6849589.734339866,8613120.264897443,777420393.9867693,pumped_hydro
612,153,PRT_1,2666295.497734976,35206896.36770429,855166.1861149305,5070183.927152435,26911520.90202841,7995016.232016664,battery
613,153,PRT_2,2916027.2889564764,38504460.8352307,935263.1534735602,5545069.818467133,29432120.109831013,8743849.107503502,battery
614,153,PRT_1,1406821504.7559326,1183873323.5154693,586752286.2797031,41080381.06501259,51657146.83127221,4662575025.855418,pumped_hydro
615,153,PRT_2,234556972.1098148,197385198.6102153,97828217.14269654,6849262.5135115525,8612708.796115113,777383254.8068866,pumped_hydro
616,154,PRT_1,1241716.163641591,16396146.761891363,398258.0613441784,2361227.1559282225,12532920.871154226,3723346.077846755,battery
617,154,PRT_2,1371405.7117956502,18108622.54925745,439853.644567452,2607842.680399894,13841906.68645019,4112226.4714473262,battery
618,154,PRT_1,1406791870.781586,1183848385.8303542,586739926.6433593,41079515.72782907,51656058.699935794,4662476811.1009245,pumped_hydro
619,154,PRT_2,234568059.72071373,197394529.0950852,97832841.52540772,6849586.2811532095,8613115.922635626,777420002.0541378,pumped_hydro
620,155,PRT_1,1018648.3257074684,13450664.440150917,326713.0760366314,1937045.0022550763,10281446.948539844,3054466.35816107,battery
621,155,PRT_2,1119332.4297817252,14780140.044422386,359005.68627309025,2128504.2484754208,11297674.28478151,3356372.5223741364,battery
622,155,PRT_1,1406808451.04309,1183862338.509657,586746841.8819393,41079999.88552672,51656667.51135938,4662531762.431247,pumped_hydro
623,155,PRT_2,234553858.9209625,197382578.78870928,97826918.70457162,6849171.605756767,8612594.482783172,777372936.8834368,pumped_hydro
624,156,PRT_1,2385516.264649582,31499368.312453624,765111.3118139056,4536258.727984861,24077552.871683657,7153086.097851901,battery
625,156,PRT_2,2640593.552292548,34867516.98143272,846922.7507273649,5021309.527900949,26652105.37866116,7917947.70334789,battery
626,156,PRT_1,1406822893.372543,1183874492.068947,586752865.4391549,41080421.6137953,51657197.81995264,4662579628.094656,pumped_hydro
627,156,PRT_2,234546825.5330369,197376660.02765048,97823985.24326776,6848966.224864319,8612336.223471975,777349626.3932444,pumped_hydro
628,157,PRT_1,859454.1784597186,11348597.4152252,275654.4248596235,1634324.014518364,8674664.570225881,2577114.9946797807,battery
629,157,PRT_2,940970.7300006392,12424976.528039904,301799.38836637244,1789334.5562121752,9497429.482261457,2821546.3239534223,battery
630,157,PRT_1,1406792792.1063097,1183849161.1467383,586740310.9063141,41079542.63129238,51656092.53010287,4662479864.612428,pumped_hydro
631,157,PRT_2,234566298.77567545,197393047.21849465,97832107.07649308,6849534.860064633,8613051.262409652,777414165.8209485,pumped_hydro
632,158,PRT_1,1867502.2667813264,24659291.82600987,598967.6659624001,3551211.778664069,18849120.93568205,5599796.027457683,battery
633,158,PRT_2,2058551.5794609,27181987.96315777,660243.2868464543,3914508.028184936,20777424.672406707,6172666.6478695525,battery
634,158,PRT_1,1406824943.508189,1183876217.306223,586753720.5026959,41080481.479494885,51657273.09898251,4662586422.781281,pumped_hydro
635,158,PRT_2,234541840.48899385,197372464.9960568,97821906.0982024,6848820.657350443,8612153.177398806,777333104.6513038,pumped_hydro
636,159,PRT_1,968968.7885069564,12794674.764850568,310779.26060176775,1842575.2065267384,9780020.191861738,2905499.858890984,battery
637,159,PRT_2,1060359.5337771713,14001436.918718755,340091.19363594323,2016362.353582704,10702447.564851966,3179539.4364667544,battery
638,159,PRT_1,1406808610.8683825,1183862473.006392,586746908.5413239,41080004.552560806,51656673.379992016,4662532292.134136,pumped_hydro
639,159,PRT_2,234550365.69909984,197379639.1605032,97825461.76358265,6849069.600715773,8612466.215000754,777361359.4310298,pumped_hydro
640,160,PRT_1,1599201.909043157,21116540.13238472,512915.16583436367,3041016.204839292,16141105.004429802,4795284.405623276,battery
641,160,PRT_2,1766409.763150252,23324423.54081248,566544.0689348252,3358975.926523413,17828771.530742805,5296665.257386532,battery
642,160,PRT_1,1406819481.6759138,1183871621.0461383,586751442.5004305,41080321.98936026,51657072.5456992,4662568320.83823,pumped_hydro
643,160,PRT_2,234545368.65024212,197375434.02657613,97823377.61159045,6848923.682651129,8612282.728122216,777344797.9019886,pumped_hydro
644,161,PRT_1,4151499.477151602,54818159.49763238,1331518.5723224543,7894423.532769286,41902019.13067568,12448472.322453322,battery
645,161,PRT_2,4304349.817950109,56836460.21217538,1380542.562010794,8185081.241877188,43444772.041887335,12906801.474939035,battery
646,161,PRT_1,1345373723.624454,1132163573.113697,561123856.5579349,39286053.74207436,49400842.78585219,4458920981.096154,pumped_hydro
647,161,PRT_2,221278912.57561293,186211399.78964707,92290249.63032006,6461531.913982816,8125151.086289206,733376286.9245384,pumped_hydro
648,162,PRT_1,3655965.605999763,48274920.13682232,1172585.0216174882,6952124.424884205,36900484.1760938,10962590.00118077,battery
649,162,PRT_2,3778757.739416448,49896319.535217226,1211968.383479692,7185623.938257313,38139852.83116408,11330788.162511472,battery
650,162,PRT_1,1345434872.387156,1132215031.2330706,561149360.274076,39287839.33780557,49403088.11022544,4459123644.1155,pumped_hydro
651,162,PRT_2,221730038.4562325,186591032.8090511,92478403.66475768,6474705.172297031,8141715.999304662,734871436.2788688,pumped_hydro
652,163,PRT_1,10111346.814165834,133514510.9484928,3243032.101618555,19227571.79112311,102056100.4465716,30319363.317186683,battery
653,163,PRT_2,10445118.158634825,137921769.31322077,3350083.239771272,19862265.922928207,105424929.79080813,31320192.86480377,battery
654,163,PRT_1,1345624115.0297575,1132374283.3595774,561228288.9461448,39293365.38346632,49410036.91996609,4459750843.810868,pumped_hydro
655,163,PRT_2,221276074.7807904,186209011.7186824,92289066.05259214,6461449.047967262,8125046.885163951,733366881.7290505,pumped_hydro
656,164,PRT_1,2223309.0362270847,29357515.286029976,713086.2692002201,4227808.114347199,22440358.786534272,6666699.864484301,battery
657,164,PRT_2,2298409.1769531053,30349169.38963071,737173.284677658,4370617.314137478,23198361.41925465,6891891.275054263,battery
658,164,PRT_1,1345383961.581164,1132172188.59462,561128126.569792,39286352.6990931,49401218.71387946,4458954912.36683,pumped_hydro
659,164,PRT_2,221738379.4730643,186598051.970533,92481882.50743917,6474948.737062539,8142022.273504867,734899080.5938288,pumped_hydro
660,165,PRT_1,7528274.070564709,99406523.11613818,2414558.11271548,14315642.892620452,75984565.54358195,22573894.545584098,battery
661,165,PRT_2,7773967.243946563,102650759.96117488,2493359.766250851,14782849.014278756,78464402.07204185,23310617.42980766,battery
662,165,PRT_1,1345648943.3155746,1132395176.9449742,561238644.2424054,39294090.39046907,49410948.59099308,4459833131.254581,pumped_hydro
663,165,PRT_2,221188532.62696928,186135342.9410574,92252554.271441,6458892.742831136,8121832.420586482,733076744.0969948,pumped_hydro
664,166,PRT_1,4561632.463199892,60233729.35815445,1463061.3295962794,8674325.713762945,46041583.71983172,13678275.952068675,battery
665,166,PRT_2,4711442.49618653,62211884.5591378,1511110.1953952005,8959202.023241872,47553650.1196281,14127488.594277533,battery
666,166,PRT_1,1345454628.907583,1132231656.808824,561157600.2558296,39288416.24495755,49403813.55085393,4459189122.400009,pumped_hydro
667,166,PRT_2,221753543.5248023,186610812.8760696,92488207.07810888,6475391.540233931,8142579.083053581,734949338.2339667,pumped_hydro
668,167,PRT_1,6273797.689658974,82841885.03465013,2012207.4418533223,11930151.116159894,63322852.92601021,18812286.33803809,battery
669,167,PRT_2,6487708.301974663,85666451.46629596,2080815.4122222909,12336920.039308758,65481900.90827235,19453707.673039168,battery
670,167,PRT_1,1345652959.9115171,1132398557.0047548,561240319.4704598,39294207.67847706,49411096.07657363,4459846443.305802,pumped_hydro
671,167,PRT_2,221130432.19128588,186086450.0604342,92228321.94107372,6457196.160834164,8119699.027880361,732884184.0319875,pumped_hydro
672,168,PRT_1,8150992.639255455,107629163.1546353,2614283.8609915413,15499794.341999307,82269804.29211466,24441146.34452764,battery
673,168,PRT_2,8429911.385470899,111312124.55233452,2703742.0176885934,16030181.669752138,85084994.00950383,25277497.71867224,battery
674,168,PRT_1,1345463873.331505,1132239436.2085812,561161455.8884403,39288686.18997628,49404152.99730275,4459219760.842741,pumped_hydro
675,168,PRT_2,221829515.18749672,186674744.81377667,92519893.07852028,6477609.977216219,8145368.690208117,735201128.227192,pumped_hydro
676,169,PRT_1,5016898.138049453,66245250.37966826,1609079.5826972104,9540051.477905488,50636682.700832896,15043412.13573411,battery
677,169,PRT_2,5192319.361021447,68561586.59338409,1665342.7757078933,9873629.607542507,52407248.60873044,15569421.171976617,battery
678,169,PRT_1,1345598909.936104,1132353072.68154,561217776.4921645,39292629.37335519,49409111.41291396,4459667307.52727,pumped_hydro
679,169,PRT_2,221184942.291532,186132321.5894984,92251056.8266556,6458787.9019914,8121700.586886023,733064844.7847595,pumped_hydro
680,170,PRT_1,1657784.5565823067,21890090.25187024,531704.4933155554,3152416.00963038,16732392.858715,4970947.312599601,battery
681,170,PRT_2,1718291.219811356,22689045.89038456,551110.9141237827,3267474.491201594,17343100.236642096,5152379.47384068,battery
682,170,PRT_1,1345388194.084592,1132175750.3456197,561129891.8478001,39286476.2917828,49401374.12737744,4458968939.992023,pumped_hydro
683,170,PRT_2,221724843.2383464,186586660.9112343,92476236.86110696,6474553.46752869,8141525.23584799,734854217.9657509,pumped_hydro
684,171,PRT_1,3048085.554540081,40248214.17196715,977618.4600853068,5796189.657276602,30765013.92357291,9139832.215080963,battery
685,171,PRT_2,4616621.194639042,60959823.88549184,1480697.9733156506,8778891.386455305,46596597.36957829,13843162.32749386,battery
686,171,PRT_1,1737681957.577737,1462300162.0147414,724746428.7323462,50741786.89035244,63806027.79044003,5759133245.327474,pumped_hydro
687,171,PRT_2,286872905.8116989,241410285.01604867,119647967.27067268,8376932.146780477,10533700.094383745,950771964.8231091,pumped_hydro
688,172,PRT_1,4708002.86436355,62166466.20200613,1510006.9955322454,8952661.27560193,47518933.1410419,14117174.691606116,battery
689,172,PRT_2,6979067.422101247,92154565.64430764,2238409.9868402933,13271280.508897342,70441299.16061236,20927071.801095743,battery
690,172,PRT_1,1736473399.0309389,1461283131.6248703,724242367.2803146,50706495.955806725,63761650.67074496,5755127765.685218,pumped_hydro
691,172,PRT_2,287206724.58624816,241691201.35173267,119787195.25980116,8386679.938109213,10545957.602101412,951878327.6958072,pumped_hydro
692,173,PRT_1,3511809.637988632,46371423.60732457,1126349.5951711284,6677999.79292423,35445485.52737714,10530331.346740495,battery
693,173,PRT_2,5336774.822040913,70469037.75556087,1711674.2591344048,10148323.750510707,53865270.10782532,16002577.870712817,battery
694,173,PRT_1,1737583864.804499,1462217614.6431854,724705516.5350485,50738922.49818135,63802425.9171582,5758808140.178616,pumped_hydro
695,173,PRT_2,286808218.1371685,241355848.81929028,119620987.55732846,8375043.211822535,10531324.82453601,950557572.9228388,pumped_hydro
696,174,PRT_1,4861824.288552713,64197589.51341742,1559342.4427016834,9245165.581009235,49071487.41560112,14578415.684687717,battery
697,174,PRT_2,7208034.364744967,95177942.24608926,2311847.003575072,13706680.303641628,72752314.07552502,21613640.27206488,battery
698,174,PRT_1,1736475681.1999412,1461285052.123663,724243319.1195316,50706562.59707709,63761734.469818845,5755135329.391174,pumped_hydro
699,174,PRT_2,287207939.22263545,241692223.496768,119787701.85617805,8386715.406521855,10546002.202393629,951882353.3190053,pumped_hydro
700,175,PRT_1,5308731.385806059,70098740.33198063,1702679.8328111072,10094996.810649443,53582221.39059197,15918488.268457688,battery
701,175,PRT_2,7948417.383527901,104954273.57802238,2549311.5017804364,15114580.54761637,80225166.61659184,23833714.62545428,battery
702,175,PRT_1,1737574328.860677,1462209589.922588,724701539.316318,50738644.04053431,63802075.76637608,5758776535.562565,pumped_hydro
703,175,PRT_2,286799764.5975973,241348734.96728152,119617461.78404889,8374796.361297603,10531014.418607896,950529555.6780416,pumped_hydro
704,176,PRT_1,4779418.333532499,63109466.3399196,1532912.21907206,9088463.764200086,48239745.55395751,14331317.435989805,battery
705,176,PRT_2,6999224.209116655,92420724.40734053,2244874.9126862627,13309610.325541962,70644746.15121925,20987512.90355809,battery
706,176,PRT_1,1736483011.662233,1461291220.8797753,724246376.483593,50706776.65279301,63762003.63741806,5755159624.463646,pumped_hydro
707,176,PRT_2,287204421.8119673,241689263.51311412,119786234.82660513,8386612.695147227,10545873.04642129,951870695.6985598,pumped_hydro
708,177,PRT_1,5556557.312429076,73371138.95518607,1782165.5284778627,10566258.541002693,56083584.27780588,16661606.3166068,battery
709,177,PRT_2,8264545.867142339,109128568.12675036,2650704.0105569446,15715725.303664085,83415922.5930932,24781641.200002123,battery
710,177,PRT_1,1737589762.2144487,1462222577.452109,724707976.2065566,50739094.70755348,63802642.4644392,5758827685.740196,pumped_hydro
711,177,PRT_2,286801029.7617116,241349799.6325853,119617989.4543568,8374833.305162726,10531060.874230158,950533748.7633638,pumped_hydro
712,178,PRT_1,3807309.406210896,50273327.850616366,1221125.8155874892,7239917.321041631,38428031.23388776,11416401.718723329,battery
713,178,PRT_2,5734392.630559151,75719351.90504181,1839202.99896492,10904427.27452421,57878516.1917824,17194854.134143766,battery
714,178,PRT_1,1736478832.5533528,1461287704.061542,724244633.4752003,50706654.619269416,63761850.1845171,5755145773.801972,pumped_hydro
715,178,PRT_2,287209647.66900706,241693661.1944981,119788414.40912887,8386765.294604841,10546064.934918515,951888015.5578594,pumped_hydro
716,179,PRT_1,5965819.046089487,78775204.42973284,1913428.8472639727,11344503.962699696,60214355.120407104,17888797.45372491,battery
717,179,PRT_2,8898944.663158087,117505438.83972897,2854175.9810589235,16922087.682363793,89819052.50637652,26683916.72648688,battery
718,179,PRT_1,1737592014.8193555,1462224473.0720212,724708915.7152815,50739160.48552719,63802725.17794764,5758835151.462994,pumped_hydro
719,179,PRT_2,286783697.1387691,241335213.82346967,119610760.42344962,8374327.177872999,10530424.436810568,950476303.9101318,pumped_hydro
720,180,PRT_1,4667580.38378425,61632710.627693415,1497042.2140293445,8875794.547400612,47110939.94150877,13995965.925119275,battery
721,180,PRT_2,6874190.415910324,90769725.18252996,2204772.578881712,13071848.10856182,69382751.91907562,20612593.01673968,battery
722,180,PRT_1,1736468218.1471596,1461278771.789541,724240206.4550841,50706344.66960648,63761460.43362304,5755110594.879086,pumped_hydro
723,180,PRT_2,287208410.6355777,241692620.20182604,119787898.47147052,8386729.172179573,10546019.512228236,951883915.7049962,pumped_hydro
724,181,PRT_1,3911587.4263851536,51650259.04703599,1254571.1095857683,7438210.6993607,39480532.77466805,11729084.414487535,battery
725,181,PRT_2,4100867.007651847,54149586.90017152,1315279.1210416532,7798141.656560225,41390974.21370322,12296648.409514371,battery
726,181,PRT_1,767650137.1203477,645995612.1352,320168885.3174267,22416035.04844353,28187382.488975853,2544193663.3978143,pumped_hydro
727,181,PRT_2,111372328.17843896,93722428.79606724,46450788.50875941,3252166.437746954,4089485.901519799,369117072.90560126,pumped_hydro
728,182,PRT_1,8001255.210634474,105651966.65248322,2566258.281733265,15215056.095795104,80758470.7045312,23992151.41002689,battery
729,182,PRT_2,8425754.785537058,111257239.044244,2702408.863236791,16022277.54727432,85043040.51031518,25265033.95238329,battery
730,182,PRT_1,785838005.6288514,661301130.4728376,327754619.11083394,22947136.234033737,28855223.711842746,2604473024.492741,pumped_hydro
731,182,PRT_2,112524431.12832595,94691950.47575706,46931303.65413533,3285808.8209828385,4131790.025423121,372935443.9094547,pumped_hydro
732,183,PRT_1,4331930.4013539,57200645.9307062,1389388.5366374932,8237528.028362103,43723149.08126343,12989503.190554995,battery
733,183,PRT_2,4554716.897371104,60142413.29447544,1460843.286600049,8661175.186845703,45971783.35655282,13657539.29287178,battery
734,183,PRT_1,783551961.7592831,659377370.888257,326801163.7773248,22880381.8142472,28771282.35650108,2596896476.211225,pumped_hydro
735,183,PRT_2,111710776.33200268,94007240.86287364,46591947.30340343,3262049.410869091,4101913.395629258,370238778.7531579,pumped_hydro
736,184,PRT_1,5154211.144597452,68058389.54431829,1653120.2526879825,9801163.646222943,52022613.798483565,15455151.838685589,battery
737,184,PRT_2,5416848.361814409,71526362.72910395,1737356.402645877,10300590.284619428,54673470.37712947,16242682.259287894,battery
738,184,PRT_1,780795962.0095057,657058132.3975554,325651700.85775656,22799904.284188703,28670084.6684789,2587762371.0236554,pumped_hydro
739,184,PRT_2,111969426.69137548,94224901.21249431,46699824.30783932,3269602.220724298,4111410.790676825,371096013.8053399,pumped_hydro
740,185,PRT_1,5219963.473245189,68926611.17339228,1674209.1260576542,9926197.199392805,52686266.8587928,15652313.381837174,battery
741,185,PRT_2,5491785.142717701,72515859.76033431,1761391.0234068686,10443088.842041584,55429824.1823708,16467383.82751462,battery
742,185,PRT_1,783198485.3696448,659079912.2079834,326653737.0575419,22870060.003886227,28758303.039864805,2595724962.852219,pumped_hydro
743,185,PRT_2,112030515.96753342,94276309.27254444,46725303.2135368,3271386.079397961,4113653.930760795,371298479.6706956,pumped_hydro
744,186,PRT_1,4929219.290973431,65087501.70354904,1580958.1740534,9373322.815769672,49751720.35222728,14780502.864735153,battery
745,186,PRT_2,5189632.999492154,68526114.73662686,1664481.173704108,9868521.266377805,52380134.556853056,15561365.986776777,battery
746,186,PRT_1,780429956.5353388,656750130.1985117,325499048.5503868,22789216.61393357,28656645.295782235,2586549332.996153,pumped_hydro
747,186,PRT_2,112151860.09564872,94378423.20509048,46775913.006149136,3274929.4308509547,4118109.571666178,371700645.90100414,pumped_hydro
748,187,PRT_1,3127269.6908342848,41293795.08482714,1003015.3434739046,5946764.916269977,31564237.243269004,9377269.68423177,battery
749,187,PRT_2,3293660.7458277424,43490893.13140306,1056382.272992134,6263171.426113479,33243659.63218686,9876201.324278854,battery
750,187,PRT_1,785857370.6489825,661317426.5919008,327762695.80698705,22947701.709045053,28855934.776952945,2604537205.2427034,pumped_hydro
751,187,PRT_2,111793090.83702064,94076510.45130377,46626278.75472828,3264453.0642265966,4104935.9059176496,370511590.587541,pumped_hydro
752,188,PRT_1,3759426.827060384,49641065.97139008,1205768.3420335357,7148864.591362657,37944741.57947896,11272823.48522881,battery
753,188,PRT_2,3962455.8600732926,52321947.41569845,1270886.242123659,7534941.281212606,39993959.33133244,11881615.877477825,battery
754,188,PRT_1,780699275.9496876,656976768.8083669,325611375.3676657,22797080.96924252,28666534.44837515,2587441928.091604,pumped_hydro
755,188,PRT_2,111666306.37779038,93969818.35240448,46573399.92748076,3260750.850491098,4100280.5012310985,370091393.6746599,pumped_hydro
756,189,PRT_1,4846813.335953215,63999378.5300512,1554527.9504237764,9216620.99896052,48919978.49058366,14533404.616037233,battery
757,189,PRT_2,5105048.913502242,67409230.59819077,1637352.3538551987,9707677.551326998,51526408.32882238,15307736.506835742,battery
758,189,PRT_1,785479946.4460462,660999815.2645255,327605281.0154009,22936680.60222562,28842076.11940268,2603286322.55658,pumped_hydro
759,189,PRT_2,111878262.8462582,94148184.69661896,46661802.00410871,3266940.159130764,4108063.3410415975,370793872.9395172,pumped_hydro
760,190,PRT_1,4730319.63125724,62461146.25526946,1517164.6959623387,8995098.474669522,47744181.294982605,14184092.59838455,battery
761,190,PRT_2,4982610.726368134,65792504.85659834,1598082.5138786286,9474851.096418155,50290612.13328999,14940599.670582045,battery
762,190,PRT_1,780901242.0831432,657146728.0511307,325695610.70964444,22802978.551627018,28673950.452591453,2588111296.7689624,pumped_hydro
763,190,PRT_2,111639769.46642528,93947486.91849664,46562332.003539,3259975.950173267,4099306.091100034,370003443.398256,pumped_hydro
764,191,PRT_1,3817301.582034382,50405268.77727067,1224330.6257434597,7258918.279225209,38528884.51468838,11446363.742051125,battery
765,191,PRT_2,4076372.10978846,53826145.88196993,1307422.8243922752,7751562.559250987,41143741.69337548,12223199.271492824,battery
766,191,PRT_1,766746021.3876765,645234777.5206722,319791799.82974184,22389634.102268446,28154184.219687834,2541197186.999503,pumped_hydro
767,191,PRT_2,111541313.14439932,93864633.61210068,46521268.178560406,3257100.942069245,4095690.8686527167,369677133.35347486,pumped_hydro
768,192,PRT_1,3073742.122253973,40586994.37146919,985847.3413849702,5844977.766981388,31023971.4393071,9216764.676432174,battery
769,192,PRT_2,3263729.5960858185,43095669.53820968,1046782.396612123,6206254.84110945,32941557.79741806,9786451.321613025,battery
770,192,PRT_1,785770222.3247497,661244089.2311205,327726348.2829294,22945156.90406691,28852734.77342316,2604248372.865078,pumped_hydro
771,192,PRT_2,112134178.43720208,94363543.67440397,46768538.40071148,3274413.111428488,4117460.317995041,371642044.2526711,pumped_hydro
772,193,PRT_1,4392736.557591283,58003556.201899536,1408891.014425872,8353156.02094154,44336879.30956874,13171833.396092009,battery
773,193,PRT_2,4661000.613146624,61545828.54610905,1494931.871283587,8863282.56312896,47044528.83471454,13976236.16407236,battery
774,193,PRT_1,783322393.51114,659184183.8179826,326705416.24005747,22873678.226704456,28762852.82890142,2596135626.894589,pumped_hydro
775,193,PRT_2,111775880.94986884,94062027.92723738,46619100.91404358,3263950.520926048,4104303.975239489,370454552.512874,pumped_hydro
776,194,PRT_1,3706870.34187073,48947087.85490045,1188911.7974256997,7048924.038373468,37414277.13886463,11115230.31802511,battery
777,194,PRT_2,3936672.234719501,51981489.49324169,1262616.60937787,7485911.560777055,39733719.39422566,11804302.42763743,battery
778,194,PRT_1,780661765.0252212,656945202.4848026,325595730.4399924,22795985.61843505,28665157.082926583,2587317607.06081,pumped_hydro
779,194,PRT_2,111734176.58241536,94026932.72295216,46601706.99955733,3262732.718026908,4102772.630555202,370316333.3134232,pumped_hydro
780,195,PRT_1,4096900.994177857,54097217.976513095,1314007.0937590385,7790599.950178551,41350944.34657347,12284756.1259592,battery
781,195,PRT_2,4345017.338263498,57373451.39504364,1393585.935588365,8262413.933630691,43855238.48263899,13028745.004940724,battery
782,195,PRT_1,786686977.3353968,662015560.0947906,328108705.31730586,22971926.927878257,28886397.14497008,2607286739.1418376,pumped_hydro
783,195,PRT_2,111870730.63141088,94141846.1609948,46658660.49378385,3266720.212069146,4107786.765280552,370768909.2062235,pumped_hydro
784,196,PRT_1,3028936.153098159,39995357.35521822,971476.6349907576,5759775.468568749,30571734.70242004,9082411.80706856,battery
785,196,PRT_2,3219086.986752732,42506189.59432907,1032464.0849343569,6121363.1850649305,32490969.888010032,9652588.294592649,battery
786,196,PRT_1,780549765.3014239,656850952.0878643,325549017.9794716,22792715.13151314,28661044.55965501,2586946410.634458,pumped_hydro
787,196,PRT_2,111600908.44826086,93914784.45939007,46546123.98341843,3258841.1754848137,4097879.151495722,369874647.8032496,pumped_hydro
788,197,PRT_1,3563785.2882530326,47057732.13316401,1143019.847453822,6776835.839715642,35970087.47028827,10686182.852279373,battery
789,197,PRT_2,3780527.470829327,49919687.81922957,1212535.9929078612,7188989.230578658,38157715.12885357,11336094.787896505,battery
790,197,PRT_1,785924404.2792908,661373836.9655213,327790653.9635181,22949659.147901308,28858396.18806428,2604759372.255015,pumped_hydro
791,197,PRT_2,111924886.67921546,94187419.74661753,46681247.7123882,3268301.614594816,4109775.3238174985,370948396.53644925,pumped_hydro
792,198,PRT_1,3486379.958917416,46035639.34167028,1118193.4843109732,6629643.130952947,35188818.049808264,10454079.221977113,battery
793,198,PRT_2,3705944.636208609,48934864.44480168,1188614.8940325037,7047163.731620768,37404933.78315013,11112454.544746786,battery
794,198,PRT_1,780753292.5983022,657022225.0862988,325633904.4461341,22798658.301193614,28668517.888306502,2587620953.416394,pumped_hydro
795,198,PRT_2,111760342.06123424,94048951.58765247,46612620.00768712,3263496.772199377,4103733.4020366496,370403052.5650607,pumped_hydro
796,199,PRT_1,6481918.10381355,85589995.23450172,2078958.3106060245,12325909.493149707,65423459.13429343,19436345.48331789,battery
797,199,PRT_2,6870351.460076232,90719033.98182628,2203541.3030452207,13064548.012910904,69344004.47331843,20601081.72167369,battery
798,199,PRT_1,783882420.6191643,659655459.7768687,326938990.4247716,22890031.493218083,28783416.491349645,2597991703.446481,pumped_hydro
799,199,PRT_2,112931512.5985332,95034519.08978988,47101087.79699833,3297695.9451589235,4146737.669603777,374284618.5489241,pumped_hydro
800,200,PRT_1,3190145.0714928787,42124028.27271184,1023181.487670604,6066327.712178988,32198852.61964202,9565804.559449734,battery
801,200,PRT_2,3391259.1643615942,44779624.03534529,1087685.2052512723,6448762.9831581535,34228742.4493802,10168854.910897508,battery
802,200,PRT_1,780507076.539176,656815028.4922493,325531213.4969819,22791468.583451133,28659477.06893069,2586804928.8927674,pumped_hydro
803,200,PRT_2,111683689.34928352,93984446.53100756,46580649.957588665,3261258.448001208,4100918.787401555,370149005.3961789,pumped_hydro
804,201,PRT_1,206014.88755053445,2720307.9337445823,66075.55907405967,391754.5420228814,2079354.6541090547,617745.6217447838,battery
805,201,PRT_2,213275.324116192,2816177.816872145,68404.21313834372,405560.8694950532,2152635.8753992417,639516.3925551727,battery
806,201,PRT_1,1393526720.9024518,1172685450.787599,581207343.4456245,40692162.10117699,51168975.02035832,4618512629.197544,pumped_hydro
807,201,PRT_2,233290502.1583684,196319434.41377485,97300002.20071308,6812280.51683541,8566205.224753646,773185841.5979984,pumped_hydro
808,202,PRT_1,3220212.354420408,42521049.426213846,1032825.0263143204,6123503.16582312,32502328.47731001,9655962.764068255,battery
809,202,PRT_2,3344456.5751502244,44161622.80123426,1072674.1189893812,6359763.944690664,33756353.37663832,10028515.079561036,battery
810,202,PRT_1,1406687717.1895778,1183760738.137516,586696486.6205643,41076474.35460971,51652234.27915663,4662131618.810853,pumped_hydro
811,202,PRT_2,234699287.21556816,197504960.1127692,97887573.43870896,6853418.235297075,8617934.47136201,777854924.3510641,pumped_hydro
812,203,PRT_1,933065.9296897794,12320598.192784771,299264.06625388324,1774302.917176848,9417644.552581765,2797843.3972336105,battery
813,203,PRT_2,974023.8674657956,12861424.170978134,312400.5859940256,1852187.8620292388,9831042.24218503,2920657.7580677173,battery
